MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
30,RL,4.2225280335569675,9.088737550216933,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,6.859614903654202,6.859614903654202,Grav,1,N,FuseF,6.859614903654202,0.0,0.0,6.859614903654202,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1,1.6094379124341003,7,0.6931471805599453,Detchd,1916.0,1,0.6931471805599453,5.262690188904886,2,1,1,0.0,4.59511985013459,0.0,0.0,3.713572066704308,0.0,0.0,May,2009,WD,Normal
20,RL,4.1588830833596715,9.04793908261736,Pave,Reg,Lvl,3,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.672828834461906,3,2,PConc,4,3,2,1,0.0,1,0.0,7.260522598089852,7.260522598089852,GasA,4,Y,SBrkr,7.260522598089852,0.0,0.0,7.260522598089852,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,2004.0,2,1.0986122886681098,6.440946540632921,3,3,2,5.262690188904886,4.110873864173311,0.0,0.0,0.0,0.0,0.0,Nov,2007,WD,Normal
85,RL,4.2626798770413155,9.036106025364846,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,3,3,2,5.236441962829949,3,6.4425401664681985,0.0,6.703188113240863,GasA,3,Y,SBrkr,6.81783057145415,0.0,0.0,6.81783057145415,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,Detchd,1990.0,1,0.6931471805599453,5.484796933490655,3,3,2,0.0,0.0,5.53338948872752,0.0,0.0,0.0,0.0,May,2007,WD,Normal
20,RL,4.056561018093695,10.17133674723419,Pave,IR1,Lvl,3,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.247024072160486,2,2,CBlock,3,3,-1,3,6.386879319362645,1,0.0,6.39024066706535,7.080867896690782,GasA,2,Y,SBrkr,7.080867896690782,0.0,0.0,7.080867896690782,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,Attchd,1962.0,1,0.6931471805599453,5.746203190540153,3,3,1,5.568344503761097,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,Apr,2010,WD,Normal
60,RL,4.394449154672439,9.210440366976517,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.0844994130751715,3,2,PConc,4,3,-1,6,6.984716320118266,1,0.0,4.955827057601261,7.107425474110705,GasA,4,Y,SBrkr,7.107425474110705,6.769641976852503,0.0,7.645397699428633,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,Attchd,1995.0,2,1.0986122886681098,6.322565239927284,3,3,2,0.0,4.189654742026425,0.0,0.0,0.0,0.0,0.0,Dec,2007,WD,Normal
50,RL,4.2626798770413155,9.373139262281274,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,None,0.0,2,2,CBlock,2,3,-1,1,0.0,1,0.0,6.329720905522696,6.329720905522696,GasA,3,N,SBrkr,6.680854678790215,6.311734809152915,0.0,7.205635176410364,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,2,1.9459101490553132,5,0.0,Detchd,1950.0,1,0.6931471805599453,5.953243334287785,2,3,2,5.1298987149230735,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,May,2007,WD,Normal
180,RM,3.091042453358316,7.335633981927201,Pave,Reg,Lvl,3,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,5,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,2,CBlock,4,3,2,6,6.317164686747284,1,0.0,4.356708826689592,6.447305862541213,GasA,4,Y,SBrkr,6.447305862541213,0.0,0.0,6.447305862541213,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4,1.3862943611198906,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2006,WD,Abnorml
90,RL,4.110873864173311,9.105090961257085,Pave,Reg,Lvl,3,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,4,3,-1,1,0.0,1,0.0,6.799055862058796,6.799055862058796,GasA,2,Y,SBrkr,6.799055862058796,6.799055862058796,0.0,7.491645473605133,0.0,0.0,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.0986122886681098,2,2.1972245773362196,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,3.4965075614664802,3.828641396489095,0.0,0.0,0.0,0.0,0.0,Sep,2009,WD,Normal
20,RL,4.3694478524670215,9.133783249254028,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,5.272999558563747,3,2,PConc,4,3,-1,1,0.0,1,0.0,7.3613754289773485,7.3613754289773485,GasA,4,Y,SBrkr,7.364547014255642,0.0,0.0,7.364547014255642,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,7,0.6931471805599453,Attchd,2008.0,3,1.3862943611198906,6.734591659972948,3,3,2,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,May,2009,New,Partial
180,RM,3.58351893845611,8.209580483475577,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,2,2,PConc,4,3,3,6,6.306275286948016,1,0.0,0.0,6.306275286948016,GasA,3,Y,SBrkr,6.9782137426306985,0.0,0.0,6.9782137426306985,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.791759469228055,7,0.0,Basment,2005.0,3,1.0986122886681098,6.26530121273771,3,3,2,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,May,2006,WD,Normal
20,RL,4.51085950651685,9.7537106272179,Pave,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,1,0.0,1,0.0,7.039660349862076,7.039660349862076,GasA,4,Y,SBrkr,7.039660349862076,0.0,0.0,7.039660349862076,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,3.6109179126442243,4.04305126783455,0.0,0.0,0.0,0.0,0.0,Jul,2006,WD,Abnorml
20,FV,4.143134726391533,8.922791623969637,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,6,6.018593214496234,1,0.0,6.699500340161678,7.108244139731541,GasA,4,Y,SBrkr,7.108244139731541,0.0,0.0,7.108244139731541,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,1.9459101490553132,7,0.0,Attchd,2004.0,2,1.0986122886681098,5.993961427306569,3,3,2,0.0,4.736198448394496,0.0,0.0,0.0,0.0,0.0,Oct,2009,WD,Normal
60,RL,4.143134726391533,8.976893927666076,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,1,0.0,1,0.0,6.860663671448287,6.860663671448287,GasA,4,Y,SBrkr,6.860663671448287,6.543911845564792,0.0,7.4073177104694174,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,1999.0,2,1.0986122886681098,6.133398042996649,3,3,2,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,Aug,2007,WD,Normal
20,RL,4.454347296253507,9.486152271857476,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,4.787491742782046,2,2,CBlock,4,3,-1,5,6.673297967767654,3,5.099866427824199,6.380122536899765,7.341483852363161,GasA,2,Y,SBrkr,7.637234388789473,0.0,0.0,7.637234388789473,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,6,1.0986122886681098,Attchd,1978.0,1,1.0986122886681098,6.2166061010848646,3,3,2,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,Feb,2010,WD,Normal
70,RL,4.204692619390966,9.10974625674048,Pave,Reg,Lvl,3,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,Stone,3,4,-1,6,5.62040086571715,1,0.0,6.777646593635117,7.050122520269059,GasA,4,Y,SBrkr,7.080867896690782,7.050122520269059,0.0,7.75833346749091,0.0,0.0,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,3,2.302585092994046,7,1.0986122886681098,Attchd,1941.0,2,0.6931471805599453,5.53338948872752,3,3,2,0.0,4.110873864173311,0.0,0.0,0.0,0.0,7.824445930877619,May,2010,WD,Normal
20,RL,4.23410650459726,9.181735114965848,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1996,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,6,3.912023005428146,3,6.937314081223682,0.0,6.983789965258135,GasA,3,Y,FuseA,6.983789965258135,0.0,0.0,6.983789965258135,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,7,0.0,Attchd,1950.0,1,0.6931471805599453,5.484796933490655,3,3,2,5.905361848054571,0.0,4.727387818712341,0.0,0.0,0.0,0.0,Apr,2010,WD,Normal
20,RL,4.330733340286331,9.204121072162266,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,CBlock,3,3,-1,4,6.7226297948554485,2,5.673323267171493,4.919980925828125,7.136483208590247,GasA,3,Y,SBrkr,7.136483208590247,0.0,0.0,7.136483208590247,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,Attchd,1965.0,3,0.6931471805599453,5.6240175061873385,3,3,2,6.602587892189336,4.23410650459726,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
20,RH,4.394449154672439,9.360741172643708,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,3,-1,3,6.150602768446279,2,4.976733742420574,5.602118820879701,6.78332520060396,GasA,2,Y,SBrkr,6.799055862058796,0.0,0.0,6.799055862058796,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.791759469228055,7,0.0,Attchd,1961.0,1,0.6931471805599453,6.594413459749778,3,3,2,4.948759890378168,0.0,0.0,0.0,4.795790545596741,0.0,0.0,Jun,2010,WD,Normal
20,RL,4.406719247264253,9.565774546478782,Pave,IR1,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.6913478822291435,2,2,CBlock,3,3,-1,5,6.828712071641684,1,0.0,6.008813185442595,7.1929342212158,GasA,2,Y,SBrkr,7.1929342212158,0.0,0.0,7.1929342212158,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.0,Attchd,1958.0,1,0.6931471805599453,5.746203190540153,3,3,2,5.976350909297934,3.6109179126442243,0.0,0.0,0.0,0.0,9.433563920090563,Jun,2010,WD,Normal
60,RL,4.31748811353631,9.534667728624708,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,6,6.674561391814426,1,0.0,4.927253685157205,6.834108738813838,GasA,3,Y,SBrkr,6.834108738813838,6.553933404025811,0.0,7.396335293800808,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.6931471805599453,Attchd,1997.0,3,1.0986122886681098,6.180016653652572,3,3,2,5.3612921657094255,3.5553480614894135,0.0,0.0,0.0,0.0,0.0,Mar,2010,WD,Normal
60,RL,4.3694478524670215,9.208238163884312,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.044522437723423,2,2,PConc,3,3,-1,6,6.401917196727186,1,0.0,5.783825182329737,6.831953565565855,GasA,4,Y,SBrkr,6.831953565565855,6.520621127558696,0.0,7.380879035564116,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.6931471805599453,Attchd,1998.0,3,1.0986122886681098,6.154858094016418,3,3,2,5.8888779583328805,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,Jun,2010,WD,Normal
120,RL,3.784189633918261,8.518392471991719,Pave,IR1,HLS,3,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,PConc,4,3,-1,5,5.575949103146316,1,0.0,6.925595197110468,7.155396301896734,GasA,4,Y,SBrkr,7.155396301896734,0.0,0.0,7.155396301896734,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,7,0.0,Attchd,1992.0,2,1.0986122886681098,6.2285110035911835,3,3,2,0.0,4.418840607796598,0.0,0.0,4.976733742420574,0.0,0.0,Jan,2010,WD,Normal
60,RL,4.330733340286331,9.210440366976517,Pave,IR1,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3,-1,1,0.0,1,0.0,6.638567789166521,6.638567789166521,GasA,3,Y,SBrkr,6.638567789166521,6.794586580876499,0.0,7.412160334945205,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,1993.0,3,1.0986122886681098,6.089044875446846,3,3,2,5.062595033026967,4.442651256490317,0.0,0.0,0.0,0.0,0.0,Apr,2010,WD,Normal
20,RL,4.2225280335569675,8.984818995876008,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,7,1992,2007,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,PConc,4,3,-1,5,6.841615476477592,1,0.0,5.455321115357702,7.063903961472068,GasA,4,Y,SBrkr,7.080026499922591,0.0,0.0,7.080026499922591,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,Attchd,1992.0,3,1.0986122886681098,6.042632833682381,3,3,2,6.182084906716632,3.091042453358316,0.0,0.0,0.0,0.0,6.2166061010848646,Mar,2010,WD,Normal
60,RL,4.1588830833596715,9.036344063928219,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,1,0.0,1,0.0,6.672032945461067,6.672032945461067,GasA,3,Y,SBrkr,6.672032945461067,6.517671272912275,0.0,7.290292882446597,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,1998.0,3,1.0986122886681098,5.976350909297934,3,3,2,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,May,2010,WD,Normal
20,RL,4.454347296253507,9.227885551191932,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3,3,6,6.45833828334479,1,0.0,6.498282149476434,7.170888478512505,GasA,3,Y,SBrkr,7.201916317531627,0.0,0.0,7.201916317531627,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,3,1.791759469228055,7,0.6931471805599453,Attchd,1990.0,1,1.0986122886681098,6.2285110035911835,3,3,2,5.262690188904886,0.0,0.0,0.0,0.0,0.0,0.0,Feb,2010,WD,Normal
20,RL,4.2626798770413155,9.036106025364846,Pave,Reg,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,3,-1,5,6.690842277418564,3,4.3694478524670215,0.0,6.78332520060396,GasA,2,Y,SBrkr,6.78332520060396,0.0,0.0,6.78332520060396,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.6094379124341003,7,0.0,Attchd,1970.0,3,1.0986122886681098,6.26530121273771,3,3,2,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0,Apr,2010,WD,Normal
120,RH,3.295836866004329,8.675734219544788,Pave,IR1,Lvl,3,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,4,3,-1,6,6.9584483932976555,4,0.0,5.872117789475416,7.2485040723706105,GasA,4,Y,SBrkr,7.198931240688173,0.0,0.0,7.198931240688173,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,7,0.6931471805599453,Attchd,1999.0,3,1.0986122886681098,6.238324625039508,3,3,2,5.318119993844216,4.23410650459726,0.0,0.0,0.0,0.0,0.0,Jun,2010,WD,Normal
160,RM,3.091042453358316,7.427144133408616,Pave,Reg,Lvl,3,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.22455842927536,2,2,CBlock,3,3,-1,3,5.056245805348308,1,0.0,5.793013608384144,6.182084906716632,GasA,2,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,2,1.791759469228055,7,0.0,Detchd,1971.0,1,0.6931471805599453,5.579729825986222,3,3,2,5.62040086571715,0.0,0.0,0.0,0.0,0.0,0.0,Feb,2010,COD,Normal
160,RM,3.091042453358316,7.427144133408616,Pave,Reg,Lvl,3,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.20050917404269,2,2,CBlock,3,3,-1,3,5.707110264748875,1,0.0,5.420534999272286,6.26530121273771,GasA,2,Y,SBrkr,6.26530121273771,6.342121418721152,0.0,6.996681488176539,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,Detchd,1997.0,1,0.6931471805599453,5.771441123130016,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar,2010,WD,Normal
160,RL,3.2188758248682006,7.732369222284388,Pave,Reg,Lvl,3,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,2,2,CBlock,3,3,-1,5,6.244166900663736,1,0.0,5.834810737062605,6.752270376141742,GasA,2,Y,SBrkr,6.752270376141742,6.400257445308821,0.0,7.284134806195205,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,Attchd,1975.0,1,1.0986122886681098,6.089044875446846,3,3,2,5.159055299214529,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2010,WD,Normal
120,RL,3.2188758248682006,7.732369222284388,Pave,Reg,Lvl,3,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,2,2,CBlock,4,3,-1,1,0.0,1,0.0,6.729824070489475,6.729824070489475,GasA,4,Y,SBrkr,6.729824070489475,0.0,0.0,6.729824070489475,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.6094379124341003,7,0.0,Attchd,1975.0,1,0.6931471805599453,5.733341276897746,3,3,2,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,Jun,2010,WD,Normal
60,RL,4.634728988229636,9.461799234270439,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,5.093750200806762,4,2,PConc,5,3,-1,1,0.0,1,0.0,7.372118028337787,7.372118028337787,GasA,4,Y,SBrkr,7.395107546562485,6.56244409369372,0.0,7.755767170102998,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.3978952727983707,7,0.6931471805599453,Attchd,2009.0,3,1.3862943611198906,6.62273632394984,3,3,2,4.976733742420574,4.897839799950911,0.0,0.0,0.0,0.0,0.0,Jan,2010,New,Partial
20,RL,4.553876891600541,9.46374151045109,Pave,IR1,Lvl,3,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,5.54907608489522,3,2,PConc,4,3,-1,1,0.0,1,0.0,7.3427791893318455,7.3427791893318455,GasA,4,Y,SBrkr,7.3427791893318455,0.0,0.0,7.3427791893318455,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,2009.0,2,1.3862943611198906,6.767343125265392,3,3,2,0.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,Jun,2010,New,Partial
20,RL,4.51085950651685,9.351926736038054,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.423246963533519,3,2,PConc,5,3,-1,6,4.709530201312334,1,0.0,7.370860166536716,7.4377951216719325,GasA,4,Y,SBrkr,7.4377951216719325,0.0,0.0,7.4377951216719325,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,2.0794415416798357,7,0.6931471805599453,Attchd,2005.0,3,1.3862943611198906,6.594413459749778,3,3,2,5.262690188904886,4.31748811353631,0.0,0.0,0.0,0.0,0.0,Jun,2010,WD,Normal
20,RL,4.382026634673881,9.555559953069064,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,5.484796933490655,3,2,PConc,5,3,-1,6,3.367295829986474,1,0.0,7.492760300922379,7.508238774678663,GasA,4,Y,SBrkr,7.508238774678663,0.0,0.0,7.508238774678663,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,4,2.1972245773362196,7,0.6931471805599453,Attchd,2005.0,2,1.3862943611198906,6.520621127558696,3,3,2,0.0,4.787491742782046,0.0,0.0,0.0,0.0,0.0,Feb,2010,WD,Normal
20,RL,4.709530201312334,9.568084743872936,Pave,Reg,HLS,3,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.999422467507961,4,2,PConc,5,3,3,6,7.2254814727822945,1,0.0,7.295735072749282,7.954021087278037,GasA,4,Y,SBrkr,7.89989532313973,0.0,0.0,7.89989532313973,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.3978952727983707,7,1.0986122886681098,Attchd,2003.0,3,1.3862943611198906,6.8658910748834385,3,3,2,5.3981627015177525,5.017279836814924,0.0,0.0,0.0,0.0,0.0,Jun,2010,WD,Normal
60,RL,4.663439094112067,9.521568058002977,Pave,Reg,Lvl,3,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.4510384535657,3,2,PConc,4,3,3,6,6.361302477572996,1,0.0,6.9975959829819265,7.421775793644647,GasA,4,Y,SBrkr,7.431299675155903,6.335054251498059,0.0,7.719129840906732,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.6931471805599453,Attchd,2002.0,3,1.3862943611198906,6.6293632534374485,3,3,2,5.476463551931511,4.875197323201151,0.0,0.0,0.0,0.0,0.0,Jun,2010,WD,Normal
120,RL,3.7376696182833684,8.872487182278038,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.187385805840755,3,2,PConc,4,3,1,6,3.2188758248682006,1,0.0,7.205635176410364,7.223295679562314,GasA,4,Y,SBrkr,7.223295679562314,0.0,0.0,7.223295679562314,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,Attchd,2006.0,2,1.0986122886681098,6.184148890937483,3,3,2,4.795790545596741,3.912023005428146,0.0,0.0,0.0,0.0,0.0,Apr,2010,WD,Normal
